USO,ORDEN_U,COD_USO,DESTINO,UEA,ZAI,ZAE,ZAGT,ZC,ZCM1,ZCM2,ZCM3,ZCM4,ZCM5,ZCON,ZCA,ZED,ZEPM,ZI,ZIA,ZIN,ZIP,ZPET,ZREC1,ZREC2,ZPRIL,ZRA1,ZRA2,ZRA3,ZRA4,ZRA5,ZRPUC,ZR1,ZR2,ZR3,ZR4,ZR5,ZRM1,ZRM2,ZRM3,ZRM5,ZRM6,ZRUR1,ZRUR2,ZVIT,ZRURNI1,ZRURNI2,ZSER
INDUSTRIA,GRADO III,IN_III,ELABORACIÓN DE HIELO (CON FREÓN) EXCEPTO HIELO SECO,SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,ELABORACIÓN DE LEVADURA DE CEREALES Y POLVO PARA HORNEAR,SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,ELABORACIÓN DE SALSAS Y CONDIMENTOS,SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,ELABORACIÓN DE VINAGRES,SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,REFINACIÓN Y MOLIENDA DE SAL COMESTIBLE EN ESTACIONAMIENTOS QUE NO SE DEDICAN A LA EXTRACCIÓN,SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,ELABORACIÓN DE VINOS (PLANTAS EMBOTELLADORAS),SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,ELABORACION BEBIDAS SIN ALCOHOL Y REFRESCOS (GASIFICADOS Y NO GASIFICADOS),SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,ELABORACIÓN DE OTROS PRODUCTOS DE TABACO,SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,FABRICACION HILADO DE FIBRAS TEXTILES,SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,"FABRICACION TEJIDOS, TRENZADOS, TRENCILLAS, CORDONES Y CINTAS, EXCEPTO TEJIDOS ELÁSTICOS",SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,"FABRICACION PUNTILLAS, ENCAJES, BRODERIE Y ARTÍCULOS SIMILARES",SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,"TEJIDOS DE SEDA NATURAL, ARTIFICIAL Y DE FIBRA SINTÉTICA",SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,TEJIDOS ELÁSTICOS CON O SIN CONFECCIÓN DE ARTÍCULOS TERMINADOS,SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,ELABORACIÓN DE PELOS PARA SOMBREROS,SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,CONFECCIÓN DE BOLSAS DE ARPILLERA Y LIENZOS,SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,OTROS ARTÍCULOS CONFECCIONADOS CON TEXTILES (EXCEPTO PRENDAS DE VESTIR),SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,FABRICACIÓN DE MEDIAS,SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,"FÁBRICA DE SOGAS, CABOS, PIOLA Y PIOLÍN",SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
INDUSTRIA,GRADO III,IN_III,"FABRICACIÓN DE BOLSAS Y VALIJAS, ARNESES, SILLAS DE MONTAR Y BAÚLES",SI,3,3,26,3,3,3,26,3,26,3,27,26,1,1,1,3,27,3,3,3,3,26,26,26,23 24 219,23 24 219,26,3,3,3,3,23 26,24,25-219,24 219,23 26,26 219,26,26,26,219,219,27
